date,ward_id,consumption_m3,num_connections,hour,day,month,day_of_week,day_of_year,week_of_year,is_weekend,is_peak_hour,time_of_day,hour_sin,hour_cos,day_sin,day_cos,consumption_lag_1d,consumption_lag_7d,consumption_lag_14d,consumption_lag_30d,consumption_rolling_mean_7d,consumption_rolling_mean_14d,consumption_rolling_mean_30d
2025-09-18,5,10.60167770939166,748,0,18,9,3,261,38,0,0,night,0.0,1.0,-0.9760105506323682,-0.21772323039653224,31.938421989183944,2.825559836813201,5.043955125290154,10.48890463774243,15.024131101666793,15.296760699513532,14.668318952103753
2025-09-18,6,18.073848361755317,789,0,18,9,3,261,38,0,0,night,0.0,1.0,-0.9760105506323682,-0.21772323039653224,21.55456100603279,18.7643084457766,27.23921873770133,6.248244098601131,14.229397684097965,17.900295439577754,15.745829499667908
2025-09-18,7,8.069112530839961,847,0,18,9,3,261,38,0,0,night,0.0,1.0,-0.9760105506323682,-0.21772323039653224,26.270051599992662,23.56012565214832,25.971863724302526,31.690391614230588,17.483467162270816,19.183383725080198,15.908199434194493
2025-09-18,8,8.067356267424692,883,0,18,9,3,261,38,0,0,night,0.0,1.0,-0.9760105506323682,-0.21772323039653224,10.002668473141362,10.42353048777128,11.34585529529751,14.158286370348687,6.658438948855806,7.621020245160189,10.208047475892254
2025-09-18,9,13.45204198020089,941,0,18,9,3,261,38,0,0,night,0.0,1.0,-0.9760105506323682,-0.21772323039653224,2.938243283973675,5.959171798934639,4.426780713858815,4.258751192902968,8.186176302593605,9.17573383748083,8.593735147087301
2025-09-18,10,11.663607046662603,1017,0,18,9,3,261,38,0,0,night,0.0,1.0,-0.9760105506323682,-0.21772323039653224,23.105287053440872,32.673202445708576,19.282182091281424,16.856460654139813,16.85315615771311,15.013517964094593,15.210461343806475
2025-09-18,11,8.847312137124684,1045,0,18,9,3,261,38,0,0,night,0.0,1.0,-0.9760105506323682,-0.21772323039653224,16.01200584427113,7.638480163597108,17.581210226471782,14.606651863628487,13.782959597660604,13.020528295511854,17.749571447228917
2025-09-18,12,8.344988657640313,1089,0,18,9,3,261,38,0,0,night,0.0,1.0,-0.9760105506323682,-0.21772323039653224,3.812209785336933,23.74042564776386,36.02443663044693,9.184107247053332,13.494700010892846,13.162729070332947,14.892932521032158
2025-09-19,1,1.7933575825226296,551,0,19,9,4,262,38,0,0,night,0.0,1.0,-0.9796136916454901,-0.20089055513063528,4.557973899464306,14.33327849358592,10.43649384334674,9.257090184941609,9.023223078281076,9.35314725871516,9.228790358764495
2025-09-19,2,33.24409957717235,603,0,19,9,4,262,38,0,0,night,0.0,1.0,-0.9796136916454901,-0.20089055513063528,41.434913241790326,35.054325338319224,16.92980079088914,16.710136659647183,16.823682450843567,17.973668686401464,16.12757247022485
2025-09-19,3,7.902138442715434,654,0,19,9,4,262,38,0,0,night,0.0,1.0,-0.9796136916454901,-0.20089055513063528,37.90189707345086,43.33875429835836,20.24710928095174,22.61143207946564,23.904055854604184,23.62566999382181,20.554883410289243
2025-09-19,4,12.673491009737823,701,0,19,9,4,262,38,0,0,night,0.0,1.0,-0.9796136916454901,-0.20089055513063528,7.41803671371036,6.053693697601047,9.590401419401054,17.841274514309884,8.68628154425873,9.197517181865408,10.873185483058986
2025-09-19,5,34.42138248199495,757,0,19,9,4,262,38,0,0,night,0.0,1.0,-0.9796136916454901,-0.20089055513063528,10.60167770939166,14.401007897801678,9.740856309793305,13.650837307793996,17.8841846136944,17.059655426099365,15.360670457910453
2025-09-19,6,7.702103781465205,795,0,19,9,4,262,38,0,0,night,0.0,1.0,-0.9796136916454901,-0.20089055513063528,18.073848361755317,19.738192744000497,45.90348428337386,6.898009633717683,12.50995640373578,15.171625403727136,15.77263263792616
2025-09-19,7,3.746656752336961,855,0,19,9,4,262,38,0,0,night,0.0,1.0,-0.9796136916454901,-0.20089055513063528,8.069112530839961,1.5497503602785656,28.82941096549629,13.76164081965314,17.797310932564873,17.391758424140246,15.574366631950623
2025-09-19,8,3.229339239458397,892,0,19,9,4,262,38,0,0,night,0.0,1.0,-0.9796136916454901,-0.20089055513063528,8.067356267424692,7.845141234534897,6.770909613360127,19.937161748760868,5.999038663844877,7.368050932738636,9.651120058915506
2025-09-19,9,31.266072438408077,952,0,19,9,4,262,38,0,0,night,0.0,1.0,-0.9796136916454901,-0.20089055513063528,13.45204198020089,0.923388670982372,11.885068689578718,4.104119588913602,12.52084541222585,10.5600912481115,9.499133575403784
2025-09-19,10,7.558914375268055,1002,0,19,9,4,262,38,0,0,night,0.0,1.0,-0.9796136916454901,-0.20089055513063528,11.663607046662603,16.32042220251027,7.585462915158673,19.74550195459666,15.601512182392794,15.011621639816694,14.804241757828855
2025-09-19,11,4.588810581083758,1067,0,19,9,4,262,38,0,0,night,0.0,1.0,-0.9796136916454901,-0.20089055513063528,8.847312137124684,9.649690626983569,13.141264601532928,5.864890341219171,13.059976733960628,12.409638722622628,17.707035455224403
2025-09-19,12,15.393600445418242,1105,0,19,9,4,262,38,0,0,night,0.0,1.0,-0.9796136916454901,-0.20089055513063528,8.344988657640313,13.670466521530454,3.0584946325255373,24.55654363120343,13.740862000019675,14.04380805696814,14.587501081505986
2025-09-20,1,7.2296152978703425,541,0,20,9,5,263,38,1,0,night,0.0,1.0,-0.9829265519799822,-0.18399835165767986,1.7933575825226296,15.228814688825723,15.31522048047411,14.78403281592787,7.880480308144592,8.77560403138632,8.976976441495912
2025-09-20,2,21.27298891338216,588,0,20,9,5,263,38,1,0,night,0.0,1.0,-0.9829265519799822,-0.18399835165767986,33.24409957717235,3.941608646849841,33.124049612256826,23.5342321851438,19.29959391749104,17.12716435076756,16.052197694499466
2025-09-20,3,26.90677220565284,648,0,20,9,5,263,38,1,0,night,0.0,1.0,-0.9829265519799822,-0.18399835165767986,7.902138442715434,29.046432093648114,28.39582224501849,14.464814462396392,23.59839015631914,23.51930927672426,20.96961533506446
2025-09-20,4,5.760756753537511,685,0,20,9,5,263,38,1,0,night,0.0,1.0,-0.9829265519799822,-0.18399835165767986,12.673491009737823,4.968878588399484,0.026348263877953,10.565490104035964,8.799406996421304,9.607117788269662,10.713027704709038
2025-09-20,5,5.223532155988806,766,0,20,9,5,263,38,1,0,night,0.0,1.0,-0.9829265519799822,-0.18399835165767986,34.42138248199495,5.251633055982006,20.573617452221413,54.27937303521394,17.88017019940966,15.96322076208275,13.72547576193628
2025-09-20,6,20.343767702791645,789,0,20,9,5,263,38,1,0,night,0.0,1.0,-0.9829265519799822,-0.18399835165767986,7.702103781465205,18.64833103320622,4.263364188470636,14.698036103268844,12.752161642247984,16.320225654750065,15.960823691243585
2025-09-20,7,9.62475024956838,831,0,20,9,5,263,38,1,0,night,0.0,1.0,-0.9829265519799822,-0.18399835165767986,3.746656752336961,13.752269294025966,5.767750912393681,4.080856728293526,17.207665354785217,17.667258376795584,15.759163082659784
2025-09-20,8,5.69579502751075,894,0,20,9,5,263,38,1,0,night,0.0,1.0,-0.9829265519799822,-0.18399835165767986,3.229339239458397,6.7349663406828,3.144431957884058,3.3023310862343758,5.850585619106012,7.550291151997685,9.730902190291383
2025-09-20,9,6.523290480580775,953,0,20,9,5,263,38,1,0,night,0.0,1.0,-0.9829265519799822,-0.18399835165767986,31.266072438408077,2.1321231261694598,11.229868094356886,7.996174039070885,13.148155034284608,10.223907132841775,9.450037456787447
2025-09-20,10,16.674913244752233,981,0,20,9,5,263,38,1,0,night,0.0,1.0,-0.9829265519799822,-0.18399835165767986,7.558914375268055,24.370897949015685,11.950860186141693,3.685857776728033,14.502085796069442,15.349054001146015,15.237210273429662
2025-09-20,11,21.25625337275033,1043,0,20,9,5,263,38,1,0,night,0.0,1.0,-0.9829265519799822,-0.18399835165767986,4.588810581083758,15.935598080682908,19.63957823137838,13.9262098151924,13.820070347113118,12.525115518434907,17.95137024047633
2025-09-20,12,4.911565718406222,1084,0,20,9,5,263,38,1,0,night,0.0,1.0,-0.9829265519799822,-0.18399835165767986,15.393600445418242,9.822506550691,6.371853783181064,11.214127376040036,13.039299023978993,13.93950176662708,14.377415692918191
2025-09-21,1,16.53349606828402,546,0,21,9,6,264,38,1,0,night,0.0,1.0,-0.9859481499638303,-0.1670516255021195,7.2296152978703425,7.796478457146361,5.667851088412249,3.537315274715994,9.128625681164257,9.55172152994859,9.410182467948179
2025-09-21,2,26.003877148164097,619,0,21,9,6,264,38,1,0,night,0.0,1.0,-0.9859481499638303,-0.1670516255021195,21.27298891338216,19.49462063984316,21.059439653173094,9.489418693529226,20.229487704394028,17.48033845755263,16.602679642987294
2025-09-21,3,2.112139714150377,654,0,21,9,6,264,38,1,0,night,0.0,1.0,-0.9859481499638303,-0.1670516255021195,26.90677220565284,12.32334563685087,26.423612170465788,28.281483783561985,22.13964645307621,21.78277552984459,20.097303866084076
2025-09-21,4,25.103036540834804,704,0,21,9,6,264,38,1,0,night,0.0,1.0,-0.9859481499638303,-0.1670516255021195,5.760756753537511,17.245588738243622,11.991157908230642,12.68444063144301,9.921899539648617,10.543680547741387,11.126980901688764
2025-09-21,5,1.544823462037336,754,0,21,9,6,264,38,1,0,night,0.0,1.0,-0.9859481499638303,-0.1670516255021195,5.223532155988806,3.5836037549353263,22.64903830676068,4.704688126951948,17.588915871852805,14.45577684460251,13.62014693977246
2025-09-21,6,5.674961449413252,806,0,21,9,6,264,38,1,0,night,0.0,1.0,-0.9859481499638303,-0.1670516255021195,20.343767702791645,2.9309575375793004,4.720147448788443,29.088486481043464,13.144162201081404,16.388426654794692,15.180372856855913
2025-09-21,7,18.41454660092743,859,0,21,9,6,264,38,1,0,night,0.0,1.0,-0.9859481499638303,-0.1670516255021195,9.62475024956838,17.535550280388033,22.80470148153096,14.958340102447288,17.333236257719417,17.353675885323902,15.874369965942455
2025-09-21,8,3.059670901029188,880,0,21,9,6,264,38,1,0,night,0.0,1.0,-0.9859481499638303,-0.1670516255021195,5.69579502751075,6.739092367455651,5.89320461855691,22.288624468864743,5.324953981045089,7.34789588645999,9.089937071363533
2025-09-21,9,3.158272633049781,936,0,21,9,6,264,38,1,0,night,0.0,1.0,-0.9859481499638303,-0.1670516255021195,6.523290480580775,5.16776840091313,7.082132471454347,7.863971498129472,12.86108421030413,9.943631430098591,9.293180827951456
2025-09-21,10,1.3907049808840937,1009,0,21,9,6,264,38,1,0,night,0.0,1.0,-0.9859481499638303,-0.1670516255021195,16.674913244752233,15.881177216308751,4.428281119141188,10.018483136231673,12.432018333865921,15.132084276984795,14.94961766825141
2025-09-21,11,15.024504319896234,1060,0,21,9,6,264,38,1,0,night,0.0,1.0,-0.9859481499638303,-0.1670516255021195,21.25625337275033,20.86593118006056,15.1310685917292,32.465433054228335,12.985580795661074,12.517503784732554,17.37000594933193
2025-09-21,12,16.64097861186743,1087,0,21,9,6,264,38,1,0,night,0.0,1.0,-0.9859481499638303,-0.1670516255021195,4.911565718406222,13.384604578472672,8.080082667835942,3.0640175776621086,13.504495314463956,14.5509943340579,14.829981060725034
2025-09-22,1,14.84873989739587,557,0,22,9,0,265,39,0,0,night,0.0,1.0,-0.9886775902323404,-0.15005539834465262,16.53349606828402,9.11309214760815,9.090203898657014,7.613369663510978,9.94800393113393,9.963045529858508,9.651361475744343
2025-09-22,2,8.752360492365565,609,0,22,9,0,265,39,0,0,night,0.0,1.0,-0.9886775902323404,-0.15005539834465262,26.003877148164097,8.111543246600883,5.726610175595672,3.991083208377132,20.321033025217556,17.69646348017905,16.761388885786907
2025-09-22,3,18.62710857070692,632,0,22,9,0,265,39,0,0,night,0.0,1.0,-0.9886775902323404,-0.15005539834465262,2.112139714150377,20.369254086055136,28.994243514146987,18.75412647123905,21.890768522312182,21.042265891027444,20.09306993606634
2025-09-22,4,20.933322648838264,698,0,22,9,0,265,39,0,0,night,0.0,1.0,-0.9886775902323404,-0.15005539834465262,25.103036540834804,5.593897621134094,8.823349434480157,30.286610985611205,12.113245972177783,11.408678634481252,10.815204623796335
2025-09-22,5,11.409003223921086,745,0,22,9,0,265,39,0,0,night,0.0,1.0,-0.9886775902323404,-0.15005539834465262,1.544823462037336,29.575875149173285,11.134929688339048,9.839142232102072,14.993648453959631,14.475353525715516,13.67247563949976
2025-09-22,6,6.089421926899851,789,0,22,9,0,265,39,0,0,night,0.0,1.0,-0.9886775902323404,-0.15005539834465262,5.674961449413252,9.302929678511784,23.7621980705782,16.12601669984662,12.685089665136843,15.126085501674812,14.845819697757687
2025-09-22,7,22.16270497691347,853,0,22,9,0,265,39,0,0,night,0.0,1.0,-0.9886775902323404,-0.15005539834465262,18.41454660092743,26.731018747740467,17.74815425802578,3.198019998179406,16.68062000474413,17.669000936673022,16.50652613190026
2025-09-22,8,4.495833407043156,891,0,22,9,0,265,39,0,0,night,0.0,1.0,-0.9886775902323404,-0.15005539834465262,3.059670901029188,5.836655254970661,12.398170643325903,17.599390247787206,5.133408002769731,6.78344322672551,8.65315184333873
2025-09-22,9,8.556451057659125,964,0,22,9,0,265,39,0,0,night,0.0,1.0,-0.9886775902323404,-0.15005539834465262,3.158272633049781,13.196103967722424,4.643395331258893,9.170695765068736,12.198276651723658,10.223135410555752,9.272706004371138
2025-09-22,10,30.632429363313157,988,0,22,9,0,265,39,0,0,night,0.0,1.0,-0.9886775902323404,-0.15005539834465262,1.3907049808840937,8.209812451045583,6.516833589330786,10.514797019218967,15.635249321332717,16.85462683226925,15.620205413054547
2025-09-22,11,9.936238372246802,1053,0,22,9,0,265,39,0,0,night,0.0,1.0,-0.9886775902323404,-0.15005539834465262,15.024504319896234,10.980983723504693,5.241335313254374,7.917431677214318,12.836331459767086,12.852854003232013,17.437299505833018
2025-09-22,12,4.6674246613345085,1089,0,22,9,0,265,39,0,0,night,0.0,1.0,-0.9886775902323404,-0.15005539834465262,16.64097861186743,31.08880922913116,35.61976609539336,6.364230550398955,9.730011804778721,12.340112803053698,14.773420864422887
2025-09-23,1,2.6942630214980148,567,0,23,9,1,266,39,0,0,night,0.0,1.0,-0.9911140639934546,-0.13301470653419636,14.84873989739587,16.157445099567422,7.097521266478173,4.041454482685333,8.024692205695445,9.648527083788498,9.606455093704765
2025-09-23,2,7.239843496645584,605,0,23,9,1,266,39,0,0,night,0.0,1.0,-0.9911140639934546,-0.13301470653419636,8.752360492365565,6.014470462049081,11.658632557916182,6.047980002780804,20.4960863158742,17.380835690088297,16.801117668915733
2025-09-23,3,24.47567895126617,636,0,23,9,1,266,39,0,0,night,0.0,1.0,-0.9911140639934546,-0.13301470653419636,18.62710857070692,41.80181800113473,26.04774226467199,35.59344828682665,19.415605800902387,20.929975654355594,19.722477624880984
2025-09-23,4,10.992794075059802,704,0,23,9,1,266,39,0,0,night,0.0,1.0,-0.9911140639934546,-0.13301470653419636,20.933322648838264,5.0730568719609215,20.67084200958168,16.77998867831669,12.958922715477623,10.717389496301118,10.622298137021103
2025-09-23,5,23.57916131769932,750,0,23,9,1,266,39,0,0,night,0.0,1.0,-0.9911140639934546,-0.13301470653419636,11.409003223921086,9.816698155199648,15.33548925459832,4.8610565895832805,16.95971462003101,15.064187244508444,14.296412463770293
2025-09-23,6,20.762414812772327,802,0,23,9,1,266,39,0,0,night,0.0,1.0,-0.9911140639934546,-0.13301470653419636,6.089421926899851,9.35696342759984,11.44874904150801,4.775845303439728,14.314439863018626,15.791347342479403,15.378705348068774
2025-09-23,7,1.0943414972220338,858,0,23,9,1,266,39,0,0,night,0.0,1.0,-0.9911140639934546,-0.13301470653419636,22.16270497691347,28.476517322630063,11.717779535784794,10.77115556979937,12.768880601114416,16.91018393391854,16.183965662814344
2025-09-23,8,19.51239301114917,911,0,23,9,1,266,39,0,0,night,0.0,1.0,-0.9911140639934546,-0.13301470653419636,4.495833407043156,1.3831927037805751,11.089901376441338,9.082395095916716,7.723293760965246,7.385049772061783,9.000818440513147
2025-09-23,9,5.287160673580979,960,0,23,9,1,266,39,0,0,night,0.0,1.0,-0.9911140639934546,-0.13301470653419636,8.556451057659125,19.49356468819328,17.531176989116233,15.530358275956102,10.168790363921902,9.348562816588949,8.931266084291966
2025-09-23,10,19.032934627440184,993,0,23,9,1,266,39,0,0,night,0.0,1.0,-0.9911140639934546,-0.13301470653419636,30.632429363313157,18.420889185007997,10.215379133347868,12.3004949356537,15.722684384537313,17.484452224704416,15.844620069447428
2025-09-23,11,5.34471945126487,1054,0,23,9,1,266,39,0,0,night,0.0,1.0,-0.9911140639934546,-0.13301470653419636,9.936238372246802,14.189195590996675,18.373970701116328,9.621871354406917,11.57283486837683,11.922193199671195,17.29472777572828
2025-09-23,12,27.120959729135947,1105,0,23,9,1,266,39,0,0,night,0.0,1.0,-0.9911140639934546,-0.13301470653419636,4.6674246613345085,14.339314753447391,7.160960066028776,18.887346531702228,11.555961087019941,13.76582706470421,15.047874637670677
2025-09-24,1,3.1905629469686803,562,0,24,9,2,267,39,0,0,night,0.0,1.0,-0.9932568492674143,-0.11593459959550066,2.6942630214980148,8.515399672832931,6.2809043521338825,6.86466741241626,7.2640012448576945,9.427788411990983,9.483984944856513
2025-09-24,2,24.6729383373107,580,0,24,9,2,267,39,0,0,night,0.0,1.0,-0.9932568492674143,-0.11593459959550066,7.239843496645584,5.524521341599308,10.348326384222236,42.872413910925054,23.231574458118683,18.40402225816604,16.194468483128592
2025-09-24,3,41.395984107949246,651,0,24,9,2,267,39,0,0,night,0.0,1.0,-0.9932568492674143,-0.11593459959550066,24.47567895126617,17.983505648374106,2.552140518546142,14.700064133357031,22.76024558084169,23.70453591074153,20.612341624034062
2025-09-24,4,13.844448007812584,692,0,24,9,2,267,39,0,0,night,0.0,1.0,-0.9932568492674143,-0.11593459959550066,10.992794075059802,7.831021266624797,7.316129991488534,3.641055933496245,13.817983678504449,11.18369792603855,10.96241120616498
2025-09-24,5,7.155749517832067,769,0,24,9,2,267,39,0,0,night,0.0,1.0,-0.9932568492674143,-0.11593459959550066,23.57916131769932,31.938421989183944,26.726241232995964,7.577284411321423,13.419332838409318,13.666294979139593,14.282361300653983
2025-09-24,6,14.53642649559589,805,0,24,9,2,267,39,0,0,night,0.0,1.0,-0.9932568492674143,-0.11593459959550066,20.762414812772327,21.55456100603279,42.136100886907045,9.59866610130952,13.311849218670499,13.819942028814323,15.543297361211652
2025-09-24,7,7.148227492294442,868,0,24,9,2,267,39,0,0,night,0.0,1.0,-0.9932568492674143,-0.11593459959550066,1.0943414972220338,26.270051599992662,35.755179209847235,18.62938182611076,10.037191442871812,14.866830239807626,15.801260518353802
2025-09-24,8,31.073874291826108,886,0,24,9,2,267,39,0,0,night,0.0,1.0,-0.9932568492674143,-0.11593459959550066,19.51239301114917,10.002668473141362,10.365062092912378,5.944198871024327,10.733466020777353,8.864250643412763,9.838474287873204
2025-09-24,9,8.909736368345591,953,0,24,9,2,267,39,0,0,night,0.0,1.0,-0.9932568492674143,-0.11593459959550066,5.287160673580979,2.938243283973675,12.826226231876664,14.83663391895142,11.02186080454646,9.068813540622443,8.733702832605104
2025-09-24,10,6.541628577400845,1004,0,24,9,2,267,39,0,0,night,0.0,1.0,-0.9932568492674143,-0.11593459959550066,19.032934627440184,23.105287053440872,18.847139004503763,23.77729819587108,13.356447459388738,16.605487194197064,15.270097748831754
2025-09-24,11,1.1118561658234916,1047,0,24,9,2,267,39,0,0,night,0.0,1.0,-0.9932568492674143,-0.11593459959550066,5.34471945126487,16.01200584427113,6.640981350933417,20.49634919894651,9.444242057170024,11.527255686449056,16.64857800795751
2025-09-24,12,8.476474001584867,1090,0,24,9,2,267,39,0,0,night,0.0,1.0,-0.9932568492674143,-0.11593459959550066,27.120959729135947,3.812209785336933,5.783724015682803,20.13577822489981,12.222284546483932,13.9581663494115,14.659231163560179
2025-09-25,1,1.3551632419445878,545,0,25,9,3,268,39,0,0,night,0.0,1.0,-0.9951053111006974,-0.09882013873287211,3.1905629469686803,4.557973899464306,9.996520494303391,7.362513065919717,6.80645686521202,8.81054860825107,9.283739950724009
2025-09-25,2,7.686542981773767,582,0,25,9,3,268,39,0,0,night,0.0,1.0,-0.9951053111006974,-0.09882013873287211,24.6729383373107,41.434913241790326,16.89420073223231,18.462983696602173,18.410378706687744,17.746332418847576,15.83525379263431
2025-09-25,3,28.136076838366364,647,0,25,9,3,268,39,0,0,night,0.0,1.0,-0.9951053111006974,-0.09882013873287211,41.395984107949246,37.90189707345086,7.678673920068282,38.6896039170128,21.365128404401048,25.165778976334252,20.260557388079178
2025-09-25,4,7.053257269847665,690,0,25,9,3,268,39,0,0,night,0.0,1.0,-0.9951053111006974,-0.09882013873287211,13.844448007812584,7.41803671371036,13.07974843104459,7.682087459074485,13.765872329381207,10.75323427166734,10.941450199857421
2025-09-25,5,19.37632104468049,751,0,25,9,3,268,39,0,0,night,0.0,1.0,-0.9951053111006974,-0.09882013873287211,7.155749517832067,10.60167770939166,2.825559836813201,7.375553575029778,14.672853314879148,14.848492208272972,14.682386882975672
2025-09-25,6,9.969082785244582,788,0,25,9,3,268,39,0,0,night,0.0,1.0,-0.9951053111006974,-0.09882013873287211,14.53642649559589,18.073848361755317,18.7643084457766,22.747784838938284,12.154025564883252,13.191711624490607,15.117340626088527
2025-09-25,7,26.39994950679626,842,0,25,9,3,268,39,0,0,night,0.0,1.0,-0.9951053111006974,-0.09882013873287211,7.148227492294442,8.069112530839961,23.56012565214832,16.523190238393273,12.655882439436997,15.069674800853907,16.130485827300568
2025-09-25,8,18.390780088999986,907,0,25,9,3,268,39,0,0,night,0.0,1.0,-0.9951053111006974,-0.09882013873287211,31.073874291826108,8.067356267424692,10.42353048777128,5.433028426974234,12.208240852430963,9.433339900643386,10.270399343274063
2025-09-25,9,21.106631374432727,954,0,25,9,3,268,39,0,0,night,0.0,1.0,-0.9951053111006974,-0.09882013873287211,8.909736368345591,13.45204198020089,5.959171798934639,8.121476029586963,12.115373575151008,10.150774938872306,9.166541344099963
2025-09-25,10,6.4097900550251685,1002,0,25,9,3,268,39,0,0,night,0.0,1.0,-0.9951053111006974,-0.09882013873287211,6.541628577400845,11.663607046662603,32.673202445708576,12.547804542306055,12.605902174869104,14.729529166291107,15.065497265922394
2025-09-25,11,29.311028130992813,1046,0,25,9,3,268,39,0,0,night,0.0,1.0,-0.9951053111006974,-0.09882013873287211,1.1118561658234916,8.847312137124684,7.638480163597108,18.12809206458925,12.367630056294043,13.075294826977323,17.021342543504296
2025-09-25,12,10.776196588884938,1110,0,25,9,3,268,39,0,0,night,0.0,1.0,-0.9951053111006974,-0.09882013873287211,8.476474001584867,8.344988657640313,23.74042564776386,18.269622299118737,12.569599965233165,13.032149988063006,14.409450306552385
2025-09-26,1,5.547286143266258,547,0,26,9,4,269,39,0,0,night,0.0,1.0,-0.99665890175417,-0.08167639533042288,1.3551632419445878,1.7933575825226296,14.33327849358592,11.33359434607168,7.342732373889683,8.182977726085378,9.090863010630496
2025-09-26,2,5.542806973347128,584,0,26,9,4,269,39,0,0,night,0.0,1.0,-0.99665890175417,-0.08167639533042288,7.686542981773767,33.24409957717235,35.054325338319224,22.290577722400563,14.453051191855574,15.638366821349567,15.27699476766586
2025-09-26,3,1.3980002745209834,646,0,26,9,4,269,39,0,0,night,0.0,1.0,-0.99665890175417,-0.08167639533042288,28.136076838366364,7.902138442715434,43.33875429835836,4.839931803000648,20.4359658089447,22.17001083177444,20.145826337129854
2025-09-26,4,2.8839032493625574,711,0,26,9,4,269,39,0,0,night,0.0,1.0,-0.99665890175417,-0.08167639533042288,7.053257269847665,12.673491009737823,6.053693697601047,26.02315172325946,12.367359792184741,10.526820668221733,10.170141917394192
2025-09-26,5,7.114477842255205,737,0,26,9,4,269,39,0,0,night,0.0,1.0,-0.99665890175417,-0.08167639533042288,19.37632104468049,34.42138248199495,14.401007897801678,19.26383164697322,10.771866937773472,14.328025775733936,14.277408422818407
2025-09-26,6,17.014250395446684,811,0,26,9,4,269,39,0,0,night,0.0,1.0,-0.99665890175417,-0.08167639533042288,9.969082785244582,7.702103781465205,19.738192744000497,11.80357910505037,13.484332224023461,12.997144313879621,15.29102966910174
2025-09-26,7,19.133711638722755,861,0,26,9,4,269,39,0,0,night,0.0,1.0,-0.99665890175417,-0.08167639533042288,26.39994950679626,3.746656752336961,1.5497503602785656,7.146094670884537,14.854033137492111,16.325672035028493,16.530073059561843
2025-09-26,8,16.2489410770802,881,0,26,9,4,269,39,0,0,night,0.0,1.0,-0.99665890175417,-0.08167639533042288,18.390780088999986,3.229339239458397,7.845141234534897,18.70510035912132,14.068183972091221,10.03361131796805,10.188527367206028
2025-09-26,9,13.083542637082385,944,0,26,9,4,269,39,0,0,night,0.0,1.0,-0.99665890175417,-0.08167639533042288,21.106631374432727,31.266072438408077,0.923388670982372,7.58777280381886,9.517869317818766,11.019357365022305,9.349733671875413
2025-09-26,10,16.810626235485685,995,0,26,9,4,269,39,0,0,night,0.0,1.0,-0.99665890175417,-0.08167639533042288,6.4097900550251685,7.558914375268055,16.32042220251027,13.057624388056828,13.927575297757338,14.764543740075066,15.190597327503355
2025-09-26,11,25.88868135166183,1050,0,26,9,4,269,39,0,0,night,0.0,1.0,-0.99665890175417,-0.08167639533042288,29.311028130992813,4.588810581083758,9.649690626983569,14.194898103906246,15.410468737805195,14.235222735882912,17.411135318429483
2025-09-26,12,31.61164079239244,1118,0,26,9,4,269,39,0,0,night,0.0,1.0,-0.99665890175417,-0.08167639533042288,10.776196588884938,15.393600445418242,13.670466521530454,7.118264304185104,14.886462871943763,14.31366243598172,15.22589618949263
2025-09-27,1,35.780938773226524,534,0,27,9,5,270,39,1,0,night,0.0,1.0,-0.9979171608653922,-0.06450844944931625,5.547286143266258,7.2296152978703425,15.228814688825723,4.216738970360626,11.421492870369137,9.650986589256863,10.143003004059358
2025-09-27,2,18.118263321060827,590,0,27,9,5,270,39,1,0,night,0.0,1.0,-0.9979171608653922,-0.06450844944931625,5.542806973347128,21.27298891338216,3.941608646849841,3.177018111320254,14.002376107238238,16.65098501236464,15.775036274657214
2025-09-27,3,15.483549730372404,640,0,27,9,5,270,39,1,0,night,0.0,1.0,-0.9979171608653922,-0.06450844944931625,1.3980002745209834,26.90677220565284,29.046432093648114,5.701542924297908,18.804076883904635,21.201233520111888,20.47189323066567
2025-09-27,4,9.647657886324687,690,0,27,9,5,270,39,1,0,night,0.0,1.0,-0.9979171608653922,-0.06450844944931625,2.8839032493625574,5.760756753537511,4.968878588399484,20.911507775162374,12.922631382582908,10.861019189502107,9.794680254432935
2025-09-27,5,9.139322932989966,737,0,27,9,5,270,39,1,0,night,0.0,1.0,-0.9979171608653922,-0.06450844944931625,7.114477842255205,5.223532155988806,5.251633055982006,7.157598731278738,11.331265620202212,14.605717909805934,14.34346589620878
2025-09-27,6,2.511133492264826,813,0,27,9,5,270,39,1,0,night,0.0,1.0,-0.9979171608653922,-0.06450844944931625,17.014250395446684,20.343767702791645,18.64833103320622,8.752336049194708,10.936813051091061,11.84448734666952,15.082989583870745
2025-09-27,7,6.60123761388316,852,0,27,9,5,270,39,1,0,night,0.0,1.0,-0.9979171608653922,-0.06450844944931625,19.133711638722755,9.62475024956838,13.752269294025966,8.716859525918046,14.422102760965652,15.814884057875433,16.459552329160676
2025-09-27,8,16.950497674988714,894,0,27,9,5,270,39,1,0,night,0.0,1.0,-0.9979171608653922,-0.06450844944931625,16.2489410770802,5.69579502751075,6.7349663406828,10.263057596588265,15.675998636016645,10.763292127561328,10.411442036486042
2025-09-27,9,4.846334841377641,943,0,27,9,5,270,39,1,0,night,0.0,1.0,-0.9979171608653922,-0.06450844944931625,13.083542637082385,6.523290480580775,2.1321231261694598,9.644035124759082,9.278304226504034,11.21322963039432,9.189810329096032
